Project_ID,Location,Room_Type,Room_Area,Floor_Type,Ceiling_Type,Wall_Finish,Lighting_Preference,Budget_Range,Total_Cost,Project_Type,Design_Type
7981,"https://maps.google.com/?q=-47.83492602886861,-108.05910620212278",terrace,799,laminate,beam,wood paneling,pendant,medium,113723,,mid-century
7982,"https://maps.google.com/?q=-9.243204772745258,-172.16766271407855",playroom,2734,concrete,vaulted,wood paneling,chandelier,low,348145,infrastructure,
7983,"https://maps.google.com/?q=69.54297954322459,123.12889106346779",garage,3768,concrete,beam,wallpaper,pendant,medium,436842,residential,
7984,"https://maps.google.com/?q=50.05738793099954,11.446464121849004",playroom,2958,laminate,beam,wood paneling,warm white,low,337876,renovation,
7985,"https://maps.google.com/?q=-89.26559091112199,-8.596474902697537",hall,3602,wooden,custom,wood paneling,warm white,medium,157895,,transitional
7986,"https://maps.google.com/?q=-83.7529370438539,72.34751756873149",terrace,3978,laminate,custom,wallpaper,daylight,low,511777,residential,
7987,"https://maps.google.com/?q=-7.21804695024602,163.77324670414282",laundry room,1969,wooden,tray,paint,warm white,medium,117375,,rustic
7988,"https://maps.google.com/?q=69.01570442816825,133.14210877798598",playroom,2063,laminate,beam,stone cladding,warm white,high,435638,renovation,
7989,"https://maps.google.com/?q=65.86741920229224,126.42605907148175",shop,2789,laminate,beam,stone cladding,chandelier,medium,55676,commercial,
7990,"https://maps.google.com/?q=-37.83403950649595,-28.20474612498103",shop,3458,marble,tray,stone cladding,daylight,high,545156,renovation,
7991,"https://maps.google.com/?q=9.028001865837012,11.96077147516337",hall,4649,vinyl,custom,tiles,chandelier,medium,592966,,minimalist
7992,"https://maps.google.com/?q=-33.93899683664376,41.33900141724368",library,3513,laminate,vaulted,paint,recessed,low,533681,renovation,
7993,"https://maps.google.com/?q=-72.2222541450315,43.752513469185175",kitchen,3509,laminate,tray,stone cladding,warm white,high,547252,,classic
7994,"https://maps.google.com/?q=5.3506223441766565,59.988473693539305",office,1831,tile,custom,tiles,pendant,luxury,582700,commercial,
7995,"https://maps.google.com/?q=36.34829418184769,82.79295914872421",terrace,3553,marble,custom,paint,chandelier,low,469459,,contemporary
7996,"https://maps.google.com/?q=-77.94759187689121,178.66492269482058",library,3774,vinyl,flat,tiles,recessed,low,576745,commercial,
7997,"https://maps.google.com/?q=-77.60442986251752,-161.31419269362183",kitchen,2678,concrete,tray,stone cladding,pendant,high,587840,residential,
7998,"https://maps.google.com/?q=-86.40349918530727,179.70247836975972",laundry room,622,vinyl,tray,stone cladding,daylight,high,391711,landscaping,
7999,"https://maps.google.com/?q=49.98489354124834,-24.440408412837428",terrace,3071,wooden,flat,wallpaper,pendant,high,407611,landscaping,
8000,"https://maps.google.com/?q=-2.652573922030683,60.97977434447779",gym,4244,vinyl,vaulted,wood paneling,pendant,high,355260,commercial,
8001,"https://maps.google.com/?q=27.909660909016722,-113.16853803127883",home theater,989,laminate,flat,wallpaper,pendant,luxury,593374,,modern
8002,"https://maps.google.com/?q=75.7840566262712,-25.391602672443554",terrace,4529,concrete,vaulted,tiles,cool white,low,547204,,arabic
8003,"https://maps.google.com/?q=42.60814844709057,87.94874814881075",balcony,1603,marble,tray,stone cladding,chandelier,low,378666,residential,
8004,"https://maps.google.com/?q=-60.11655064102075,-125.19024855442001",laundry room,2087,tile,tray,paint,cool white,luxury,352455,,mid-century
8005,"https://maps.google.com/?q=-33.966473379784105,117.56399784428265",study,4166,marble,flat,wallpaper,pendant,medium,563034,landscaping,
8006,"https://maps.google.com/?q=-44.5909916172279,-162.8886354510191",terrace,3494,tile,beam,paint,recessed,low,175516,landscaping,
8007,"https://maps.google.com/?q=-15.019390302957106,70.38069006740582",shop,4438,tile,beam,stone cladding,pendant,medium,304967,commercial,
8008,"https://maps.google.com/?q=12.03414576878886,-139.5101756355703",study,2408,concrete,flat,tiles,daylight,luxury,460214,renovation,
8009,"https://maps.google.com/?q=-46.41323423689928,75.64845076166515",bathroom,4261,wooden,beam,tiles,daylight,low,120275,,modern
8010,"https://maps.google.com/?q=82.51162516708445,-114.85109501975045",bathroom,1899,concrete,beam,paint,daylight,high,103668,,scandinavian
8011,"https://maps.google.com/?q=56.5367145112325,173.71910021227836",home theater,4642,concrete,custom,wood paneling,recessed,low,313428,landscaping,
8012,"https://maps.google.com/?q=67.50366087104285,-177.78910860418176",entryway,825,vinyl,beam,paint,chandelier,high,581850,residential,
8013,"https://maps.google.com/?q=4.503877309545487,-106.22117611061209",garage,4931,concrete,custom,wallpaper,pendant,low,176583,industrial,
8014,"https://maps.google.com/?q=-50.749559261186675,-114.51011290766459",home theater,4231,marble,vaulted,wood paneling,chandelier,luxury,552019,industrial,
8015,"https://maps.google.com/?q=14.923684063397886,114.23270712490267",hall,4699,tile,beam,wood paneling,pendant,low,352095,,vintage
8016,"https://maps.google.com/?q=16.14997926738164,70.33873068772189",playroom,1762,concrete,flat,tiles,cool white,luxury,394482,,contemporary
8017,"https://maps.google.com/?q=-49.576149787234854,-83.15637538506112",hall,3973,laminate,tray,wallpaper,daylight,luxury,548426,,classic
8018,"https://maps.google.com/?q=79.23369622406014,26.013982832363894",garage,1653,wooden,flat,paint,chandelier,low,544392,landscaping,
8019,"https://maps.google.com/?q=-62.53335592705409,-107.86361582939408",kitchen,2627,laminate,vaulted,wood paneling,recessed,luxury,275164,infrastructure,
8020,"https://maps.google.com/?q=-40.32853065043986,-94.66849917556169",garage,3630,marble,beam,paint,chandelier,high,303974,,scandinavian
8021,"https://maps.google.com/?q=87.7535605591024,-94.86932503157749",garage,3891,marble,beam,wallpaper,recessed,luxury,104287,industrial,
8022,"https://maps.google.com/?q=-5.868249403363933,-54.3117695320164",playroom,1956,wooden,vaulted,wood paneling,chandelier,luxury,476509,renovation,
8023,"https://maps.google.com/?q=3.023491957270778,-154.22958697763602",library,3973,vinyl,beam,wood paneling,warm white,luxury,110296,industrial,
8024,"https://maps.google.com/?q=29.40148330723568,-149.02954565711926",living room,1390,marble,tray,wood paneling,daylight,low,379388,,scandinavian
8025,"https://maps.google.com/?q=62.306005789375234,28.764870633240406",balcony,3253,tile,beam,tiles,pendant,high,203171,commercial,
8026,"https://maps.google.com/?q=11.05163440993384,-93.39780121805333",entryway,4975,vinyl,flat,tiles,recessed,high,287837,industrial,
8027,"https://maps.google.com/?q=-83.97598954014492,-58.60630045233019",gym,3919,vinyl,tray,tiles,warm white,low,118267,landscaping,
8028,"https://maps.google.com/?q=88.7535472032875,-44.15439807403479",hall,4666,concrete,custom,wood paneling,cool white,luxury,406306,infrastructure,
8029,"https://maps.google.com/?q=30.247863031973793,-133.98140343503198",bedroom,1402,vinyl,tray,wood paneling,warm white,high,139068,landscaping,
8030,"https://maps.google.com/?q=-40.58248082517197,41.68682032028187",balcony,4798,wooden,tray,wood paneling,cool white,high,438597,,modern
8031,"https://maps.google.com/?q=18.120552269976173,103.17306803205003",garage,4240,concrete,flat,wallpaper,cool white,high,173399,commercial,
8032,"https://maps.google.com/?q=63.99547444006038,112.76895641251991",home theater,1648,marble,custom,wood paneling,daylight,high,167575,,rustic
8033,"https://maps.google.com/?q=-86.14092885743388,-69.66194681505496",entryway,4111,wooden,flat,tiles,cool white,medium,239905,industrial,
8034,"https://maps.google.com/?q=33.14214256996348,-94.92332703711018",entryway,2181,tile,beam,stone cladding,recessed,luxury,213357,industrial,
8035,"https://maps.google.com/?q=64.39248631438795,135.26143905644722",balcony,4362,marble,tray,wood paneling,chandelier,medium,127365,industrial,
8036,"https://maps.google.com/?q=36.111845065954114,-162.5597339905764",gym,936,wooden,flat,paint,recessed,medium,344921,renovation,
8037,"https://maps.google.com/?q=-23.80166484493641,167.97083896375528",study,530,marble,tray,tiles,recessed,low,527875,commercial,
8038,"https://maps.google.com/?q=27.134318564365614,163.82828742444423",terrace,1582,wooden,beam,wood paneling,daylight,luxury,497889,residential,
8039,"https://maps.google.com/?q=-26.227533913937677,-169.82613229057654",gym,4189,marble,beam,wallpaper,chandelier,low,506198,,art deco
8040,"https://maps.google.com/?q=37.52550040637111,3.2911896836718597",garage,899,wooden,vaulted,tiles,cool white,medium,362871,commercial,
8041,"https://maps.google.com/?q=75.63620150688888,-109.12545310494488",office,2089,concrete,tray,paint,pendant,low,492823,renovation,
8042,"https://maps.google.com/?q=-0.6625122419903988,-23.66641517361657",kitchen,4176,wooden,flat,tiles,chandelier,luxury,118298,,vintage
8043,"https://maps.google.com/?q=-76.03910580362928,-74.26408951557706",bedroom,2405,concrete,beam,tiles,warm white,high,145798,,transitional
8044,"https://maps.google.com/?q=87.78457491217094,-18.510026548613183",living room,880,concrete,custom,wallpaper,chandelier,high,489676,,classic
8045,"https://maps.google.com/?q=75.84049674243806,72.0932933128004",living room,1846,concrete,tray,wallpaper,recessed,luxury,280683,commercial,
8046,"https://maps.google.com/?q=-61.947947272987605,125.44445173816717",bedroom,2809,laminate,beam,wood paneling,pendant,medium,319916,commercial,
8047,"https://maps.google.com/?q=4.434624732901142,-169.23444186228053",living room,3960,tile,vaulted,stone cladding,chandelier,medium,254951,,minimalist
8048,"https://maps.google.com/?q=-13.484706149463065,-138.8726941809091",gym,3570,wooden,custom,wood paneling,recessed,luxury,181756,,bohemian
8049,"https://maps.google.com/?q=29.20016204139391,-50.993158926696964",bedroom,4615,wooden,tray,stone cladding,pendant,medium,91619,,classic
8050,"https://maps.google.com/?q=-23.667452829930042,-3.2115548559320928",gym,4513,wooden,flat,paint,daylight,low,491362,landscaping,
8051,"https://maps.google.com/?q=65.91578959417345,-35.749919748940755",terrace,696,marble,tray,stone cladding,chandelier,high,303837,industrial,
8052,"https://maps.google.com/?q=-31.616968117642784,-98.1468899680786",laundry room,4861,vinyl,vaulted,tiles,chandelier,luxury,287383,,arabic
8053,"https://maps.google.com/?q=76.05018652845266,-140.82421116154148",bathroom,2624,laminate,tray,tiles,cool white,low,363267,,bohemian
8054,"https://maps.google.com/?q=1.4397248134181666,-159.73143104783142",kitchen,2209,wooden,beam,stone cladding,pendant,luxury,581421,,modern
8055,"https://maps.google.com/?q=82.67092691412597,142.6791940674077",playroom,4329,laminate,vaulted,wood paneling,cool white,medium,319369,,modern
8056,"https://maps.google.com/?q=52.079971591179714,86.72343677860317",bedroom,1728,marble,beam,stone cladding,cool white,high,433332,residential,
8057,"https://maps.google.com/?q=-76.74733670017363,95.42277342920141",hall,3261,concrete,custom,wood paneling,chandelier,luxury,240382,landscaping,
8058,"https://maps.google.com/?q=-88.35740043828122,39.288111647380504",shop,4676,wooden,beam,tiles,chandelier,high,364878,,mid-century
8059,"https://maps.google.com/?q=-89.24858937882394,172.80066470272703",shop,2938,concrete,custom,wood paneling,cool white,luxury,411664,renovation,
8060,"https://maps.google.com/?q=79.55546691695105,-14.077804686193218",entryway,4367,vinyl,custom,tiles,recessed,high,184866,industrial,
8061,"https://maps.google.com/?q=15.551599039945444,141.26679464437063",home theater,1426,concrete,beam,wood paneling,cool white,medium,575712,landscaping,
8062,"https://maps.google.com/?q=67.605791318912,149.2460586994767",bathroom,1587,wooden,beam,tiles,recessed,medium,483212,,minimalist
8063,"https://maps.google.com/?q=-74.45552495466573,-150.77740937401882",balcony,3609,concrete,beam,wood paneling,chandelier,medium,241660,industrial,
8064,"https://maps.google.com/?q=61.19377758702933,-166.4561612528264",laundry room,567,laminate,flat,paint,recessed,luxury,237131,,transitional
8065,"https://maps.google.com/?q=75.47621414068499,-34.51458643820021",shop,633,concrete,beam,paint,pendant,medium,230337,commercial,
8066,"https://maps.google.com/?q=-81.89885213494591,-121.38001307822648",garage,4229,laminate,tray,wood paneling,recessed,medium,430290,,vintage
8067,"https://maps.google.com/?q=37.29850003611077,-173.97256883980157",bathroom,1768,vinyl,beam,wallpaper,cool white,high,201276,landscaping,
8068,"https://maps.google.com/?q=14.317161532938215,172.1690205427957",garage,3638,vinyl,vaulted,wallpaper,pendant,low,549768,,minimalist
8069,"https://maps.google.com/?q=-54.013851672836886,-91.4961445252174",office,3519,wooden,vaulted,wallpaper,daylight,medium,76156,,minimalist
8070,"https://maps.google.com/?q=75.18608714455203,51.27243444880776",study,2275,tile,flat,stone cladding,warm white,luxury,231119,,arabic
8071,"https://maps.google.com/?q=71.1457602954259,165.15106605848803",terrace,1398,concrete,vaulted,wood paneling,daylight,luxury,536939,,industrial
8072,"https://maps.google.com/?q=-11.317119131420569,-5.129840239452449",laundry room,4925,laminate,tray,wood paneling,warm white,luxury,167158,,classic
8073,"https://maps.google.com/?q=-25.101631684750515,-22.731613889779055",terrace,2020,concrete,custom,wallpaper,cool white,high,314027,industrial,
8074,"https://maps.google.com/?q=13.13317001395788,116.31896597730827",home theater,3000,marble,flat,tiles,chandelier,low,452038,landscaping,
8075,"https://maps.google.com/?q=66.90920002254506,63.683072497950945",shop,3610,tile,tray,wood paneling,recessed,high,52302,commercial,
8076,"https://maps.google.com/?q=-56.56923054210608,17.986328912160104",home theater,1638,wooden,beam,tiles,chandelier,low,547161,,contemporary
8077,"https://maps.google.com/?q=-62.51939467000314,148.67790040223122",hall,1316,laminate,vaulted,paint,warm white,luxury,203344,landscaping,
8078,"https://maps.google.com/?q=10.713132045054394,120.00272661718247",home theater,608,wooden,beam,paint,chandelier,high,220033,residential,
8079,"https://maps.google.com/?q=-21.199144609545755,111.74293990106167",office,971,wooden,beam,wood paneling,recessed,luxury,305056,landscaping,
8080,"https://maps.google.com/?q=70.45844951978171,173.97200187203066",bathroom,3845,laminate,tray,wood paneling,pendant,high,381605,industrial,
8081,"https://maps.google.com/?q=-78.4657972741125,-103.55720375500152",study,3405,tile,beam,paint,chandelier,medium,73797,commercial,
8082,"https://maps.google.com/?q=26.33142385588451,-124.6149136786861",garage,4323,concrete,vaulted,tiles,cool white,medium,479621,,transitional
8083,"https://maps.google.com/?q=3.0321354042753654,-52.23242112959173",gym,3242,vinyl,tray,paint,recessed,low,494312,,arabic
8084,"https://maps.google.com/?q=60.36050231673886,-143.4074222785667",entryway,2071,tile,vaulted,tiles,warm white,luxury,403916,,mid-century
8085,"https://maps.google.com/?q=-67.53548239383514,161.79449702659247",balcony,3859,marble,flat,tiles,chandelier,medium,329668,,scandinavian
8086,"https://maps.google.com/?q=10.350973030709383,165.4055573057674",bedroom,1305,concrete,custom,paint,warm white,high,580733,landscaping,
8087,"https://maps.google.com/?q=-81.69698993118358,-93.15560108291521",office,4106,concrete,custom,tiles,warm white,luxury,271320,,contemporary
8088,"https://maps.google.com/?q=-84.31851026801039,101.60426987959954",living room,2392,tile,flat,wallpaper,cool white,high,91579,infrastructure,
8089,"https://maps.google.com/?q=28.534687011771695,9.590486347103138",hall,2148,tile,vaulted,tiles,pendant,low,542973,,modern
8090,"https://maps.google.com/?q=8.562668265139024,-6.715746699673133",study,4165,vinyl,flat,stone cladding,cool white,high,559342,,minimalist
